timestamp,service,cpu_utilization,rps,latency_p95_ms,error_rate,mem_mb,node
2026-06-14T22:07:00,payments,0.4,2.667,1.2,0.0,54.2,node-1
2026-06-14T22:07:00,auth,0.3,1.533,1.3,0.0,53.9,node-1
2026-06-14T22:07:00,checkout,0.3,1.6,1.2,0.0,54.4,node-2
2026-06-14T22:07:00,fraud,0.3,1.267,1.32,0.0,54.0,node-2
2026-06-14T22:08:00,payments,0.4,2.2,1.21,0.0,54.2,node-1
2026-06-14T22:08:00,auth,0.2,1.067,1.29,0.0,53.9,node-1
2026-06-14T22:08:00,checkout,0.4,2.4,1.2,0.0,54.4,node-2
2026-06-14T22:08:00,fraud,0.3,1.267,1.32,0.0,54.0,node-2
2026-06-14T22:09:00,payments,0.5,2.8,1.21,0.0,54.2,node-1
2026-06-14T22:09:00,auth,0.3,1.533,1.28,0.0,53.9,node-1
2026-06-14T22:09:00,checkout,0.4,1.867,1.22,0.0,54.4,node-2
2026-06-14T22:09:00,fraud,0.1,0.733,1.32,0.0,54.0,node-2
2026-06-14T22:10:00,payments,0.3,1.933,1.23,0.0,54.2,node-1
2026-06-14T22:10:00,auth,0.3,1.933,1.29,0.0,53.9,node-1
2026-06-14T22:10:00,checkout,0.3,2.0,1.23,0.0,54.4,node-2
2026-06-14T22:10:00,fraud,0.2,1.0,1.32,0.0,54.0,node-2
2026-06-14T22:11:00,payments,0.3,1.4,1.23,0.0,54.2,node-1
2026-06-14T22:11:00,auth,0.3,1.533,1.29,0.0,53.9,node-1
2026-06-14T22:11:00,checkout,0.6,3.0,1.24,0.0,54.4,node-2
2026-06-14T22:11:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T22:12:00,payments,0.3,1.933,1.23,0.0,54.2,node-1
2026-06-14T22:12:00,auth,0.3,1.6,1.29,0.0,53.9,node-1
2026-06-14T22:12:00,checkout,0.4,2.133,1.24,0.0,54.4,node-2
2026-06-14T22:12:00,fraud,0.3,0.933,1.31,0.0,54.0,node-2
2026-06-14T22:13:00,payments,0.5,2.667,1.24,0.0,54.2,node-1
2026-06-14T22:13:00,auth,0.3,0.8,1.3,0.0,53.9,node-1
2026-06-14T22:13:00,checkout,0.3,2.0,1.24,0.0,54.4,node-2
2026-06-14T22:13:00,fraud,0.1,0.933,1.31,0.0,54.0,node-2
2026-06-14T22:14:00,payments,0.5,3.0,1.24,0.0,54.2,node-1
2026-06-14T22:14:00,auth,0.3,1.333,1.3,0.0,53.9,node-1
2026-06-14T22:14:00,checkout,0.2,1.0,1.24,0.0,54.4,node-2
2026-06-14T22:14:00,fraud,0.3,0.867,1.31,0.0,54.0,node-2
2026-06-14T22:15:00,payments,0.5,2.733,1.24,0.0,54.2,node-1
2026-06-14T22:15:00,auth,0.3,1.2,1.3,0.0,53.9,node-1
2026-06-14T22:15:00,checkout,0.3,1.067,1.24,0.0,54.4,node-2
2026-06-14T22:15:00,fraud,0.2,1.0,1.31,0.0,54.0,node-2
2026-06-14T22:16:00,payments,0.3,1.533,1.25,0.0,54.2,node-1
2026-06-14T22:16:00,auth,0.3,1.333,1.3,0.0,53.9,node-1
2026-06-14T22:16:00,checkout,0.3,2.0,1.25,0.0,54.4,node-2
2026-06-14T22:16:00,fraud,0.2,0.867,1.31,0.0,54.0,node-2
2026-06-14T22:17:00,payments,0.3,1.533,1.25,0.0,54.2,node-1
2026-06-14T22:17:00,auth,0.3,1.4,1.3,0.0,53.9,node-1
2026-06-14T22:17:00,checkout,0.4,1.8,1.25,0.0,54.4,node-2
2026-06-14T22:17:00,fraud,0.1,0.8,1.31,0.0,54.0,node-2
2026-06-14T22:18:00,payments,0.4,2.6,1.24,0.0,54.2,node-1
2026-06-14T22:18:00,auth,0.3,0.933,1.3,0.0,53.9,node-1
2026-06-14T22:18:00,checkout,0.2,1.133,1.25,0.0,54.4,node-2
2026-06-14T22:18:00,fraud,0.2,0.6,1.31,0.0,54.0,node-2
2026-06-14T22:19:00,payments,0.4,1.733,1.24,0.0,54.2,node-1
2026-06-14T22:19:00,auth,0.3,1.133,1.3,0.0,53.9,node-1
2026-06-14T22:19:00,checkout,0.3,1.467,1.25,0.0,54.4,node-2
2026-06-14T22:19:00,fraud,0.2,0.733,1.31,0.0,54.0,node-2
2026-06-14T22:20:00,payments,0.4,2.067,1.26,0.0,54.2,node-1
2026-06-14T22:20:00,auth,0.2,0.8,1.31,0.0,53.9,node-1
2026-06-14T22:20:00,checkout,0.2,1.067,1.26,0.0,54.4,node-2
2026-06-14T22:20:00,fraud,0.2,0.867,1.32,0.0,54.0,node-2
2026-06-14T22:21:00,payments,0.3,1.8,1.26,0.0,54.2,node-1
2026-06-14T22:21:00,auth,0.2,0.933,1.31,0.0,53.9,node-1
2026-06-14T22:21:00,checkout,0.3,1.467,1.26,0.0,54.4,node-2
2026-06-14T22:21:00,fraud,0.1,0.467,1.31,0.0,54.0,node-2
2026-06-14T22:22:00,payments,0.3,1.533,1.26,0.0,54.2,node-1
2026-06-14T22:22:00,auth,0.2,0.733,1.31,0.0,53.9,node-1
2026-06-14T22:22:00,checkout,0.3,1.467,1.26,0.0,54.4,node-2
2026-06-14T22:22:00,fraud,0.2,0.733,1.32,0.0,54.0,node-2
2026-06-14T22:23:00,payments,0.3,1.6,1.26,0.0,54.2,node-1
2026-06-14T22:23:00,auth,0.1,0.6,1.31,0.0,53.9,node-1
2026-06-14T22:23:00,checkout,0.3,1.533,1.26,0.0,54.4,node-2
2026-06-14T22:23:00,fraud,0.1,0.6,1.32,0.0,54.0,node-2
2026-06-14T22:24:00,payments,0.4,1.733,1.26,0.0,54.2,node-1
2026-06-14T22:24:00,auth,0.3,1.067,1.31,0.0,53.9,node-1
2026-06-14T22:24:00,checkout,0.2,0.733,1.26,0.0,54.4,node-2
2026-06-14T22:24:00,fraud,0.2,0.6,1.31,0.0,54.0,node-2
2026-06-14T22:25:00,payments,0.2,1.267,1.26,0.0,54.2,node-1
2026-06-14T22:25:00,auth,0.1,0.667,1.31,0.0,53.9,node-1
2026-06-14T22:25:00,checkout,0.2,1.2,1.26,0.0,54.4,node-2
2026-06-14T22:25:00,fraud,0.1,0.933,1.32,0.0,54.0,node-2
2026-06-14T22:26:00,payments,0.3,1.267,1.26,0.0,54.2,node-1
2026-06-14T22:26:00,auth,0.3,0.933,1.31,0.0,53.9,node-1
2026-06-14T22:26:00,checkout,0.2,1.333,1.26,0.0,54.4,node-2
2026-06-14T22:26:00,fraud,0.2,0.533,1.32,0.0,54.0,node-2
2026-06-14T22:27:00,payments,0.3,1.533,1.26,0.0,54.2,node-1
2026-06-14T22:27:00,auth,0.1,0.6,1.31,0.0,53.9,node-1
2026-06-14T22:27:00,checkout,0.3,1.2,1.26,0.0,54.4,node-2
2026-06-14T22:27:00,fraud,0.2,0.733,1.32,0.0,54.0,node-2
2026-06-14T22:28:00,payments,0.2,1.467,1.26,0.0,54.2,node-1
2026-06-14T22:28:00,auth,0.3,0.733,1.31,0.0,53.9,node-1
2026-06-14T22:28:00,checkout,0.3,1.2,1.27,0.0,54.4,node-2
2026-06-14T22:28:00,fraud,0.1,0.667,1.32,0.0,54.0,node-2
2026-06-14T22:29:00,payments,0.3,1.6,1.26,0.0,54.2,node-1
2026-06-14T22:29:00,auth,0.1,0.4,1.32,0.0,53.9,node-1
2026-06-14T22:29:00,checkout,0.2,1.133,1.27,0.0,54.4,node-2
2026-06-14T22:29:00,fraud,0.2,0.933,1.32,0.0,54.0,node-2
2026-06-14T22:30:00,payments,0.3,1.467,1.26,0.0,54.2,node-1
2026-06-14T22:30:00,auth,0.3,1.0,1.32,0.0,53.9,node-1
2026-06-14T22:30:00,checkout,0.3,1.067,1.29,0.0,54.4,node-2
2026-06-14T22:30:00,fraud,0.1,0.667,1.31,0.0,54.0,node-2
2026-06-14T22:31:00,payments,0.4,1.867,1.26,0.0,54.2,node-1
2026-06-14T22:31:00,auth,0.1,0.667,1.33,0.0,53.9,node-1
2026-06-14T22:31:00,checkout,0.2,1.067,1.29,0.0,54.4,node-2
2026-06-14T22:31:00,fraud,0.3,0.733,1.31,0.0,54.0,node-2
2026-06-14T22:32:00,payments,0.3,1.6,1.27,0.0,54.2,node-1
2026-06-14T22:32:00,auth,0.2,1.067,1.32,0.0,53.9,node-1
2026-06-14T22:32:00,checkout,0.3,1.267,1.29,0.0,54.4,node-2
2026-06-14T22:32:00,fraud,0.1,0.533,1.32,0.0,54.0,node-2
2026-06-14T22:33:00,payments,0.4,1.733,1.27,0.0,54.2,node-1
2026-06-14T22:33:00,auth,0.2,0.933,1.32,0.0,53.9,node-1
2026-06-14T22:33:00,checkout,0.2,1.067,1.29,0.0,54.4,node-2
2026-06-14T22:33:00,fraud,0.2,1.0,1.32,0.0,54.0,node-2
2026-06-14T22:34:00,payments,0.3,1.4,1.28,0.0,54.2,node-1
2026-06-14T22:34:00,auth,0.3,1.067,1.32,0.0,53.9,node-1
2026-06-14T22:34:00,checkout,0.3,1.4,1.3,0.0,54.4,node-2
2026-06-14T22:34:00,fraud,0.2,1.0,1.32,0.0,54.0,node-2
2026-06-14T22:35:00,payments,0.3,1.933,1.28,0.0,54.2,node-1
2026-06-14T22:35:00,auth,0.2,1.0,1.32,0.0,53.9,node-1
2026-06-14T22:35:00,checkout,0.3,1.733,1.3,0.0,54.4,node-2
2026-06-14T22:35:00,fraud,0.2,0.467,1.31,0.0,54.0,node-2
2026-06-14T22:36:00,payments,0.3,1.533,1.28,0.0,54.2,node-1
2026-06-14T22:36:00,auth,0.3,1.067,1.32,0.0,53.9,node-1
2026-06-14T22:36:00,checkout,0.3,2.2,1.3,0.0,54.4,node-2
2026-06-14T22:36:00,fraud,0.1,0.533,1.31,0.0,54.0,node-2
2026-06-14T22:37:00,payments,0.4,2.067,1.28,0.0,54.2,node-1
2026-06-14T22:37:00,auth,0.2,1.067,1.32,0.0,53.9,node-1
2026-06-14T22:37:00,checkout,0.4,1.667,1.3,0.0,54.4,node-2
2026-06-14T22:37:00,fraud,0.1,0.8,1.32,0.0,54.0,node-2
2026-06-14T22:38:00,payments,0.3,1.867,1.28,0.0,54.2,node-1
2026-06-14T22:38:00,auth,0.3,1.2,1.32,0.0,53.9,node-1
2026-06-14T22:38:00,checkout,0.2,1.267,1.3,0.0,54.4,node-2
2026-06-14T22:38:00,fraud,0.4,1.467,1.31,0.0,54.0,node-2
2026-06-14T22:39:00,payments,0.3,1.8,1.28,0.0,54.2,node-1
2026-06-14T22:39:00,auth,0.3,1.4,1.32,0.0,54.0,node-1
2026-06-14T22:39:00,checkout,0.4,2.133,1.29,0.0,54.4,node-2
2026-06-14T22:39:00,fraud,0.1,0.733,1.31,0.0,54.0,node-2
2026-06-14T22:40:00,payments,0.3,1.867,1.28,0.0,54.2,node-1
2026-06-14T22:40:00,auth,0.3,1.2,1.32,0.0,54.0,node-1
2026-06-14T22:40:00,checkout,0.3,2.133,1.29,0.0,54.4,node-2
2026-06-14T22:40:00,fraud,0.3,1.067,1.31,0.0,54.0,node-2
2026-06-14T22:41:00,payments,0.3,1.8,1.28,0.0,54.2,node-1
2026-06-14T22:41:00,auth,0.2,0.867,1.33,0.0,54.0,node-1
2026-06-14T22:41:00,checkout,0.5,2.733,1.29,0.0,54.4,node-2
2026-06-14T22:41:00,fraud,0.3,1.0,1.31,0.0,54.0,node-2
2026-06-14T22:42:00,payments,0.4,2.533,1.29,0.0,54.2,node-1
2026-06-14T22:42:00,auth,0.2,1.333,1.33,0.0,54.0,node-1
2026-06-14T22:42:00,checkout,0.3,2.0,1.3,0.0,54.4,node-2
2026-06-14T22:42:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T22:43:00,payments,0.4,2.333,1.29,0.0,54.2,node-1
2026-06-14T22:43:00,auth,0.3,1.4,1.33,0.0,54.0,node-1
2026-06-14T22:43:00,checkout,0.3,2.133,1.29,0.0,54.4,node-2
2026-06-14T22:43:00,fraud,0.2,0.933,1.31,0.0,54.0,node-2
2026-06-14T22:44:00,payments,0.3,1.8,1.29,0.0,54.2,node-1
2026-06-14T22:44:00,auth,0.4,1.533,1.33,0.0,54.0,node-1
2026-06-14T22:44:00,checkout,0.5,2.533,1.3,0.0,54.4,node-2
2026-06-14T22:44:00,fraud,0.2,0.933,1.31,0.0,54.0,node-2
2026-06-14T22:45:00,payments,0.4,2.6,1.29,0.0,54.2,node-1
2026-06-14T22:45:00,auth,0.3,1.667,1.33,0.0,54.0,node-1
2026-06-14T22:45:00,checkout,0.3,1.6,1.3,0.0,54.4,node-2
2026-06-14T22:45:00,fraud,0.3,1.133,1.31,0.0,54.0,node-2
2026-06-14T22:46:00,payments,0.4,1.933,1.3,0.0,54.2,node-1
2026-06-14T22:46:00,auth,0.3,1.067,1.33,0.0,54.0,node-1
2026-06-14T22:46:00,checkout,0.5,2.667,1.3,0.0,54.4,node-2
2026-06-14T22:46:00,fraud,0.3,1.333,1.31,0.0,54.0,node-2
2026-06-14T22:47:00,payments,0.5,2.667,1.29,0.0,54.2,node-1
2026-06-14T22:47:00,auth,0.3,1.667,1.33,0.0,54.0,node-1
2026-06-14T22:47:00,checkout,0.3,1.467,1.31,0.0,54.4,node-2
2026-06-14T22:47:00,fraud,0.3,1.267,1.31,0.0,54.0,node-2
2026-06-14T22:48:00,payments,0.4,2.6,1.28,0.0,54.2,node-1
2026-06-14T22:48:00,auth,0.3,1.333,1.33,0.0,54.0,node-1
2026-06-14T22:48:00,checkout,0.3,1.667,1.3,0.0,54.4,node-2
2026-06-14T22:48:00,fraud,0.3,1.333,1.31,0.0,54.0,node-2
2026-06-14T22:49:00,payments,0.5,2.933,1.28,0.0,54.2,node-1
2026-06-14T22:49:00,auth,0.3,1.333,1.33,0.0,54.0,node-1
2026-06-14T22:49:00,checkout,0.4,2.0,1.3,0.0,54.4,node-2
2026-06-14T22:49:00,fraud,0.2,0.667,1.31,0.0,54.0,node-2
2026-06-14T22:50:00,payments,0.5,2.4,1.29,0.0,54.2,node-1
2026-06-14T22:50:00,auth,0.2,1.133,1.33,0.0,54.0,node-1
2026-06-14T22:50:00,checkout,0.4,2.133,1.3,0.0,54.4,node-2
2026-06-14T22:50:00,fraud,0.3,1.067,1.31,0.0,54.0,node-2
2026-06-14T22:51:00,payments,0.4,2.467,1.3,0.0,54.2,node-1
2026-06-14T22:51:00,auth,0.3,1.2,1.33,0.0,54.0,node-1
2026-06-14T22:51:00,checkout,0.4,2.333,1.27,0.0,54.4,node-2
2026-06-14T22:51:00,fraud,0.1,0.667,1.32,0.0,54.0,node-2
2026-06-14T22:52:00,payments,0.4,1.867,1.3,0.0,54.2,node-1
2026-06-14T22:52:00,auth,0.3,1.333,1.33,0.0,54.0,node-1
2026-06-14T22:52:00,checkout,0.5,2.533,1.27,0.0,54.4,node-2
2026-06-14T22:52:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T22:53:00,payments,0.4,2.2,1.29,0.0,54.2,node-1
2026-06-14T22:53:00,auth,0.3,1.667,1.32,0.0,54.0,node-1
2026-06-14T22:53:00,checkout,0.3,1.733,1.3,0.0,54.4,node-2
2026-06-14T22:53:00,fraud,0.2,0.8,1.32,0.0,54.0,node-2
2026-06-14T22:54:00,payments,0.4,2.0,1.29,0.0,54.2,node-1
2026-06-14T22:54:00,auth,0.3,1.333,1.32,0.0,54.0,node-1
2026-06-14T22:54:00,checkout,0.3,1.867,1.27,0.0,54.4,node-2
2026-06-14T22:54:00,fraud,0.2,0.933,1.31,0.0,54.0,node-2
2026-06-14T22:55:00,payments,0.4,2.133,1.29,0.0,54.2,node-1
2026-06-14T22:55:00,auth,0.2,1.2,1.32,0.0,54.0,node-1
2026-06-14T22:55:00,checkout,0.4,2.067,1.27,0.0,54.4,node-2
2026-06-14T22:55:00,fraud,0.2,0.4,1.31,0.0,54.0,node-2
2026-06-14T22:56:00,payments,0.3,1.733,1.29,0.0,54.2,node-1
2026-06-14T22:56:00,auth,0.3,1.267,1.33,0.0,54.0,node-1
2026-06-14T22:56:00,checkout,0.3,1.667,1.27,0.0,54.5,node-2
2026-06-14T22:56:00,fraud,0.2,1.0,1.31,0.0,54.0,node-2
2026-06-14T22:57:00,payments,0.5,2.133,1.3,0.0,54.2,node-1
2026-06-14T22:57:00,auth,0.2,1.0,1.33,0.0,54.0,node-1
2026-06-14T22:57:00,checkout,0.3,1.733,1.27,0.0,54.6,node-2
2026-06-14T22:57:00,fraud,0.2,0.6,1.31,0.0,54.0,node-2
2026-06-14T22:58:00,payments,0.3,1.667,1.3,0.0,54.2,node-1
2026-06-14T22:58:00,auth,0.3,1.2,1.33,0.0,54.0,node-1
2026-06-14T22:58:00,checkout,0.3,1.533,1.27,0.0,54.6,node-2
2026-06-14T22:58:00,fraud,0.1,0.733,1.3,0.0,54.0,node-2
2026-06-14T22:59:00,payments,0.3,1.6,1.3,0.0,54.2,node-1
2026-06-14T22:59:00,auth,0.2,0.8,1.33,0.0,54.0,node-1
2026-06-14T22:59:00,checkout,0.4,1.733,1.27,0.0,54.6,node-2
2026-06-14T22:59:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T23:00:00,payments,0.4,1.933,1.3,0.0,54.2,node-1
2026-06-14T23:00:00,auth,0.1,0.533,1.33,0.0,54.0,node-1
2026-06-14T23:00:00,checkout,0.3,1.333,1.27,0.0,54.6,node-2
2026-06-14T23:00:00,fraud,0.2,1.0,1.31,0.0,54.0,node-2
2026-06-14T23:01:00,payments,0.3,1.267,1.31,0.0,54.2,node-1
2026-06-14T23:01:00,auth,0.2,0.667,1.33,0.0,54.0,node-1
2026-06-14T23:01:00,checkout,0.3,1.8,1.27,0.0,54.6,node-2
2026-06-14T23:01:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T23:02:00,payments,0.3,2.0,1.3,0.0,54.2,node-1
2026-06-14T23:02:00,auth,0.1,0.467,1.33,0.0,54.0,node-1
2026-06-14T23:02:00,checkout,0.2,1.133,1.27,0.0,54.6,node-2
2026-06-14T23:02:00,fraud,0.2,0.8,1.31,0.0,54.0,node-2
2026-06-14T23:03:00,payments,0.3,1.467,1.3,0.0,54.2,node-1
2026-06-14T23:03:00,auth,0.2,0.8,1.33,0.0,54.0,node-1
2026-06-14T23:03:00,checkout,0.3,1.667,1.27,0.0,54.6,node-2
2026-06-14T23:03:00,fraud,0.1,0.333,1.3,0.0,54.0,node-2
2026-06-14T23:04:00,payments,0.3,2.0,1.3,0.0,54.2,node-1
2026-06-14T23:04:00,auth,0.1,0.333,1.33,0.0,54.0,node-1
2026-06-14T23:04:00,checkout,0.3,1.267,1.27,0.0,54.6,node-2
2026-06-14T23:04:00,fraud,0.1,0.467,1.3,0.0,54.0,node-2
2026-06-14T23:05:00,payments,0.3,1.467,1.3,0.0,54.2,node-1
2026-06-14T23:05:00,auth,0.2,0.8,1.33,0.0,54.0,node-1
2026-06-14T23:05:00,checkout,0.3,1.133,1.27,0.0,54.6,node-2
2026-06-14T23:05:00,fraud,0.2,0.733,1.3,0.0,54.0,node-2
2026-06-14T23:06:00,payments,0.3,1.467,1.29,0.0,54.2,node-1
2026-06-14T23:06:00,auth,0.2,0.667,1.32,0.0,54.0,node-1
2026-06-14T23:06:00,checkout,0.3,1.267,1.27,0.0,54.6,node-2
2026-06-14T23:06:00,fraud,0.2,0.6,1.3,0.0,54.0,node-2
2026-06-14T23:07:00,payments,0.3,1.267,1.29,0.0,54.2,node-1
2026-06-14T23:07:00,auth,0.3,1.133,1.32,0.0,54.0,node-1
2026-06-14T23:07:00,checkout,0.1,1.067,1.26,0.0,54.6,node-2
2026-06-14T23:07:00,fraud,0.1,0.6,1.3,0.0,54.0,node-2
2026-06-14T23:08:00,payments,0.3,1.267,1.29,0.0,54.2,node-1
2026-06-14T23:08:00,auth,0.2,1.067,1.32,0.0,54.0,node-1
2026-06-14T23:08:00,checkout,0.2,0.8,1.26,0.0,54.6,node-2
2026-06-14T23:08:00,fraud,0.2,0.867,1.3,0.0,54.0,node-2
2026-06-14T23:09:00,payments,0.3,1.667,1.29,0.0,54.2,node-1
2026-06-14T23:09:00,auth,0.1,0.4,1.32,0.0,54.0,node-1
2026-06-14T23:09:00,checkout,0.3,1.267,1.25,0.0,54.6,node-2
2026-06-14T23:09:00,fraud,0.2,0.867,1.3,0.0,54.0,node-2
2026-06-14T23:10:00,payments,0.3,1.533,1.29,0.0,54.2,node-1
2026-06-14T23:10:00,auth,0.2,0.733,1.33,0.0,54.0,node-1
2026-06-14T23:10:00,checkout,0.2,1.133,1.25,0.0,54.6,node-2
2026-06-14T23:10:00,fraud,0.2,0.8,1.3,0.0,54.0,node-2
2026-06-14T23:11:00,payments,0.3,1.933,1.29,0.0,54.2,node-1
2026-06-14T23:11:00,auth,0.3,1.133,1.32,0.0,54.0,node-1
2026-06-14T23:11:00,checkout,0.2,1.0,1.25,0.0,54.6,node-2
2026-06-14T23:11:00,fraud,0.1,0.4,1.3,0.0,54.0,node-2
2026-06-14T23:12:00,payments,0.3,1.533,1.29,0.0,54.2,node-1
2026-06-14T23:12:00,auth,0.1,0.733,1.33,0.0,54.0,node-1
2026-06-14T23:12:00,checkout,0.3,1.4,1.25,0.0,54.6,node-2
2026-06-14T23:12:00,fraud,0.2,0.867,1.3,0.0,54.0,node-2
2026-06-14T23:13:00,payments,0.3,1.667,1.29,0.0,54.2,node-1
2026-06-14T23:13:00,auth,0.3,0.867,1.32,0.0,54.0,node-1
2026-06-14T23:13:00,checkout,0.3,1.733,1.25,0.0,54.6,node-2
2026-06-14T23:13:00,fraud,0.1,0.533,1.3,0.0,54.0,node-2
2026-06-14T23:14:00,payments,0.3,1.467,1.29,0.0,54.2,node-1
2026-06-14T23:14:00,auth,0.3,1.6,1.32,0.0,54.0,node-1
2026-06-14T23:14:00,checkout,0.2,0.933,1.25,0.0,54.6,node-2
2026-06-14T23:14:00,fraud,0.2,1.0,1.3,0.0,54.0,node-2
2026-06-14T23:15:00,payments,0.3,1.467,1.28,0.0,54.2,node-1
2026-06-14T23:15:00,auth,0.2,1.533,1.32,0.0,54.0,node-1
2026-06-14T23:15:00,checkout,0.3,1.733,1.25,0.0,54.6,node-2
2026-06-14T23:15:00,fraud,0.2,0.467,1.3,0.0,54.0,node-2
2026-06-14T23:16:00,payments,0.3,1.933,1.29,0.0,54.2,node-1
2026-06-14T23:16:00,auth,0.3,1.4,1.31,0.0,54.0,node-1
2026-06-14T23:16:00,checkout,0.3,1.667,1.25,0.0,54.6,node-2
2026-06-14T23:16:00,fraud,0.1,0.467,1.3,0.0,54.0,node-2
2026-06-14T23:17:00,payments,0.4,2.467,1.28,0.0,54.2,node-1
2026-06-14T23:17:00,auth,0.2,0.8,1.31,0.0,54.0,node-1
2026-06-14T23:17:00,checkout,0.2,1.4,1.25,0.0,54.6,node-2
2026-06-14T23:17:00,fraud,0.2,1.067,1.3,0.0,54.0,node-2
2026-06-14T23:18:00,payments,0.4,2.133,1.29,0.0,54.2,node-1
2026-06-14T23:18:00,auth,0.2,1.067,1.31,0.0,54.0,node-1
2026-06-14T23:18:00,checkout,0.4,1.733,1.25,0.0,54.6,node-2
2026-06-14T23:18:00,fraud,0.3,0.933,1.3,0.0,54.0,node-2
2026-06-14T23:19:00,payments,0.3,2.4,1.28,0.0,54.2,node-1
2026-06-14T23:19:00,auth,0.3,1.133,1.31,0.0,54.0,node-1
2026-06-14T23:19:00,checkout,0.4,2.067,1.25,0.0,54.6,node-2
2026-06-14T23:19:00,fraud,0.1,0.533,1.3,0.0,54.0,node-2
2026-06-14T23:20:00,payments,0.4,1.933,1.28,0.0,54.2,node-1
2026-06-14T23:20:00,auth,0.3,1.8,1.31,0.0,54.0,node-1
2026-06-14T23:20:00,checkout,0.3,1.867,1.25,0.0,54.6,node-2
2026-06-14T23:20:00,fraud,0.2,0.8,1.3,0.0,54.0,node-2
2026-06-14T23:21:00,payments,0.4,2.533,1.28,0.0,54.2,node-1
2026-06-14T23:21:00,auth,0.3,1.133,1.31,0.0,54.0,node-1
2026-06-14T23:21:00,checkout,0.3,1.8,1.26,0.0,54.6,node-2
2026-06-14T23:21:00,fraud,0.3,1.067,1.3,0.0,54.0,node-2
2026-06-14T23:22:00,payments,0.4,2.267,1.28,0.0,54.2,node-1
2026-06-14T23:22:00,auth,0.3,1.333,1.31,0.0,54.0,node-1
2026-06-14T23:22:00,checkout,0.3,2.0,1.26,0.0,54.6,node-2
2026-06-14T23:22:00,fraud,0.2,1.133,1.3,0.0,54.0,node-2
2026-06-14T23:23:00,payments,0.5,2.333,1.28,0.0,54.2,node-1
2026-06-14T23:23:00,auth,0.3,1.533,1.29,0.0,54.0,node-1
2026-06-14T23:23:00,checkout,0.3,1.867,1.26,0.0,54.6,node-2
2026-06-14T23:23:00,fraud,0.3,1.133,1.3,0.0,54.0,node-2
2026-06-14T23:24:00,payments,0.3,2.067,1.28,0.0,54.2,node-1
2026-06-14T23:24:00,auth,0.3,1.733,1.29,0.0,54.0,node-1
2026-06-14T23:24:00,checkout,0.5,2.333,1.26,0.0,54.6,node-2
2026-06-14T23:24:00,fraud,0.1,0.733,1.3,0.0,54.0,node-2
2026-06-14T23:25:00,payments,0.4,2.333,1.28,0.0,54.2,node-1
2026-06-14T23:25:00,auth,0.3,1.333,1.29,0.0,54.0,node-1
2026-06-14T23:25:00,checkout,0.3,2.4,1.25,0.0,54.6,node-2
2026-06-14T23:25:00,fraud,0.2,0.933,1.3,0.0,54.0,node-2
2026-06-14T23:26:00,payments,0.3,1.933,1.28,0.0,54.2,node-1
2026-06-14T23:26:00,auth,0.3,1.6,1.29,0.0,54.0,node-1
2026-06-14T23:26:00,checkout,0.5,2.4,1.25,0.0,54.6,node-2
2026-06-14T23:26:00,fraud,0.3,1.133,1.29,0.0,54.0,node-2
2026-06-14T23:27:00,payments,0.5,2.733,1.27,0.0,54.2,node-1
2026-06-14T23:27:00,auth,0.3,1.4,1.29,0.0,54.0,node-1
2026-06-14T23:27:00,checkout,0.4,2.2,1.25,0.0,54.6,node-2
2026-06-14T23:27:00,fraud,0.2,0.733,1.29,0.0,54.0,node-2
2026-06-14T23:28:00,payments,0.4,1.867,1.3,0.0,54.2,node-1
2026-06-14T23:28:00,auth,0.2,1.267,1.29,0.0,54.0,node-1
2026-06-14T23:28:00,checkout,0.4,2.467,1.25,0.0,54.6,node-2
2026-06-14T23:28:00,fraud,0.2,1.133,1.29,0.0,54.0,node-2
2026-06-14T23:29:00,payments,0.5,2.933,1.57,0.0,54.2,node-1
2026-06-14T23:29:00,auth,0.3,1.2,1.28,0.0,54.0,node-1
2026-06-14T23:29:00,checkout,0.4,1.8,1.25,0.0,54.6,node-2
2026-06-14T23:29:00,fraud,0.3,1.133,1.29,0.0,54.0,node-2
2026-06-14T23:30:00,payments,0.3,2.067,1.56,0.0,54.2,node-1
2026-06-14T23:30:00,auth,0.3,1.2,1.29,0.0,54.0,node-1
2026-06-14T23:30:00,checkout,0.4,2.533,1.25,0.0,54.6,node-2
2026-06-14T23:30:00,fraud,0.3,1.0,1.29,0.0,54.0,node-2
2026-06-14T23:31:00,payments,0.4,2.333,1.55,0.0,54.2,node-1
2026-06-14T23:31:00,auth,0.3,1.267,1.28,0.0,54.0,node-1
2026-06-14T23:31:00,checkout,0.4,2.333,1.25,0.0,54.6,node-2
2026-06-14T23:31:00,fraud,0.1,0.667,1.29,0.0,54.0,node-2
2026-06-14T23:32:00,payments,0.4,2.133,1.55,0.0,54.2,node-1
2026-06-14T23:32:00,auth,0.3,1.533,1.28,0.0,54.0,node-1
2026-06-14T23:32:00,checkout,0.4,1.867,1.25,0.0,54.6,node-2
2026-06-14T23:32:00,fraud,0.1,0.867,1.3,0.0,54.0,node-2
